,species,fishing_year,wt_ace,TACC,units.TACC,Catch,Units.Catch,wt_port_price
743,Long-finned eel,2014,2.519,NA,NA,NA,NA,NA
744,Long-finned eel,2015,2.497,NA,NA,NA,NA,NA
745,Long-finned eel,2016,2.501,NA,NA,NA,NA,NA
746,Long-finned eel,2017,2.48,NA,NA,NA,NA,NA
747,Long-finned eel,2018,2.339,NA,NA,NA,NA,NA
748,Long-finned eel,2019,1.5,NA,NA,NA,NA,NA
749,Lookdown Dory,2004,0.051,NA,NA,NA,NA,NA
750,Lookdown Dory,2005,0.189,783,Tonnes,382.3,Tonnes,NA
751,Lookdown Dory,2006,0.146,783,Tonnes,470.6,Tonnes,NA
752,Lookdown Dory,2007,0.136,783,Tonnes,430.9,Tonnes,NA
753,Lookdown Dory,2008,0.117,783,Tonnes,430.3,Tonnes,NA
754,Lookdown Dory,2009,0.109,783,Tonnes,459.6,Tonnes,NA
755,Lookdown Dory,2010,0.116,783,Tonnes,434.4,Tonnes,NA
756,Lookdown Dory,2011,0.123,783,Tonnes,380.4,Tonnes,NA
757,Lookdown Dory,2012,0.147,783,Tonnes,381.9,Tonnes,NA
758,Lookdown Dory,2013,0.153,783,Tonnes,493.5,Tonnes,NA
759,Lookdown Dory,2014,0.159,783,Tonnes,460.3,Tonnes,NA
760,Lookdown Dory,2015,0.138,783,Tonnes,563.9,Tonnes,NA
761,Lookdown Dory,2016,0.12,783,Tonnes,507.2,Tonnes,NA
762,Lookdown Dory,2017,0.111,783,Tonnes,499.5,Tonnes,NA
763,Lookdown Dory,2018,0.125,NA,Tonnes,564.4,Tonnes,NA
764,Lookdown Dory,2018,0.125,783,Tonnes,NA,Tonnes,NA
765,Lookdown Dory,2019,0.136,783,Tonnes,420.4,Tonnes,NA
766,Lookdown Dory,2020,0.135,NA,NA,NA,NA,NA
767,Lookdown Dory,2021,0.129,NA,NA,NA,NA,NA
768,Lookdown Dory,2022,0.096,NA,NA,NA,NA,NA
769,Mako Shark,2004,0.018,NA,NA,NA,NA,NA
770,Mako Shark,2005,0.068,406,Tonnes,109.7,Tonnes,NA
771,Mako Shark,2006,0.058,406,Tonnes,82.1,Tonnes,NA
772,Mako Shark,2007,0.062,406,Tonnes,74.6,Tonnes,NA
773,Mako Shark,2008,0.058,406,Tonnes,73.7,Tonnes,0.1125
774,Mako Shark,2009,0.058,406,Tonnes,77.8,Tonnes,0.45
775,Mako Shark,2010,0.049,406,Tonnes,67.1,Tonnes,0.46
776,Mako Shark,2011,0.053,406,Tonnes,91,Tonnes,0.4525
777,Mako Shark,2012,0.056,406,Tonnes,101.8,Tonnes,0.34
778,Mako Shark,2013,0.064,200,Tonnes,80.5,Tonnes,0.33
779,Mako Shark,2014,0.067,200,Tonnes,44.1,Tonnes,0.315
780,Mako Shark,2015,0.066,200,Tonnes,49.6,Tonnes,0.36
781,Mako Shark,2016,0.068,200,Tonnes,70.8,Tonnes,0.365
782,Mako Shark,2017,0.067,200,Tonnes,37.7,Tonnes,0.3575
783,Mako Shark,2018,0.068,NA,Tonnes,33.1,Tonnes,0.290499504
784,Mako Shark,2018,0.068,200,Tonnes,NA,Tonnes,0.290499504
785,Mako Shark,2019,0.062,200,Tonnes,26.2,Tonnes,0.291998015
786,Mako Shark,2020,0.056,NA,NA,NA,NA,0.291998015
787,Mako Shark,2021,0.058,NA,NA,NA,NA,0.291998015
788,Mako Shark,2022,0.046,NA,NA,NA,NA,0.218998511
789,Moonfish,2004,0.066,NA,NA,NA,NA,NA
790,Moonfish,2005,0.262,527,Tonnes,111.7,Tonnes,NA
791,Moonfish,2006,0.239,527,Tonnes,79.5,Tonnes,NA
792,Moonfish,2007,0.208,527,Tonnes,82.4,Tonnes,NA
793,Moonfish,2008,0.284,527,Tonnes,42.6,Tonnes,0.4575
794,Moonfish,2009,0.215,527,Tonnes,79.1,Tonnes,1.83
795,Moonfish,2010,0.111,527,Tonnes,100.3,Tonnes,2.1875
796,Moonfish,2011,0.189,527,Tonnes,118.5,Tonnes,2.9225
797,Moonfish,2012,0.325,527,Tonnes,82.3,Tonnes,1.905
798,Moonfish,2013,0.173,527,Tonnes,83.7,Tonnes,1.89
799,Moonfish,2014,0.295,527,Tonnes,56.4,Tonnes,1.89
800,Moonfish,2015,0.108,527,Tonnes,32.3,Tonnes,1.89
801,Moonfish,2016,0.123,527,Tonnes,61.1,Tonnes,1.8825
802,Moonfish,2017,0.2,527,Tonnes,56.6,Tonnes,1.9025
803,Moonfish,2018,0.349,527,Tonnes,67.2,Tonnes,2.031238701
804,Moonfish,2019,0.384,527,Tonnes,45.4,Tonnes,2.034954803
805,Moonfish,2020,0.17,NA,NA,NA,NA,2.034954803
806,Moonfish,2021,0.232,NA,NA,NA,NA,2.034954803
807,Orange Roughy,2001,0.57,15641,Tonnes,NA,Tonnes,NA
808,Orange Roughy,2002,2.196,15921,Tonnes,14379.5,Tonnes,NA
809,Orange Roughy,2003,1.964,15221,Tonnes,14670.4,Tonnes,NA
810,Orange Roughy,2004,2.001,15221,Tonnes,13414.1,Tonnes,NA
811,Orange Roughy,2005,1.845,15921,Tonnes,15368,Tonnes,NA
812,Orange Roughy,2006,1.683,15921,Tonnes,15502.2,Tonnes,NA
813,Orange Roughy,2007,1.846,14721,Tonnes,14167.1,Tonnes,NA
814,Orange Roughy,2008,2.072,13612,Tonnes,13110.4,Tonnes,0.7475
815,Orange Roughy,2009,1.944,12532,Tonnes,11365.9,Tonnes,2.99
816,Orange Roughy,2010,1.687,11062,Tonnes,9206.5,Tonnes,2.8390625
817,Orange Roughy,2011,1.795,8221,Tonnes,6423.5,Tonnes,2.485625
818,Orange Roughy,2012,1.837,6941,Tonnes,5837.9,Tonnes,2.703125
819,Orange Roughy,2013,1.681,6941,Tonnes,5323.8,Tonnes,2.3896875
820,Orange Roughy,2014,1.748,7841,Tonnes,7215.3,Tonnes,2.165
821,Orange Roughy,2015,2.011,8736,Tonnes,8216.4,Tonnes,2.190625
822,Orange Roughy,2016,2.114,8736,Tonnes,7811.1,Tonnes,2.425
823,Orange Roughy,2017,1.836,8736,Tonnes,7619.2,Tonnes,2.6096875
824,Orange Roughy,2018,1.702,8933,Tonnes,8073.4,Tonnes,2.66394377
825,Orange Roughy,2019,2.143,9827,Tonnes,8018.8,Tonnes,2.803356127
826,Orange Roughy,2020,2.156,NA,NA,NA,NA,2.256554094
827,Orange Roughy,2021,2.036,NA,NA,NA,NA,2.313309496
828,Orange Roughy,2022,1.476,NA,NA,NA,NA,1.834299204
829,Oreo,2001,0.088,NA,NA,NA,NA,NA
830,Oreo,2002,0.363,NA,NA,NA,NA,NA
831,Oreo,2003,0.38,NA,NA,NA,NA,NA
832,Oreo,2004,0.338,NA,NA,NA,NA,NA
833,Oreo,2005,0.326,NA,NA,NA,NA,NA
834,Oreo,2006,0.335,NA,NA,NA,NA,NA
835,Oreo,2007,0.363,NA,NA,NA,NA,NA
836,Oreo,2008,0.386,NA,NA,NA,NA,0.2
837,Oreo,2009,0.345,NA,NA,NA,NA,0.8
838,Oreo,2010,0.329,NA,NA,NA,NA,0.805
839,Oreo,2011,0.326,NA,NA,NA,NA,0.84
840,Oreo,2012,0.338,NA,NA,NA,NA,0.8975
841,Oreo,2013,0.389,NA,NA,NA,NA,0.89
842,Oreo,2014,0.454,NA,NA,NA,NA,0.89
843,Oreo,2015,0.346,NA,NA,NA,NA,0.885
844,Oreo,2016,0.352,NA,NA,NA,NA,0.8225
845,Oreo,2017,0.331,NA,NA,NA,NA,0.68
846,Oreo,2018,0.345,NA,NA,NA,NA,0.657402574
847,Oreo,2019,0.378,NA,NA,NA,NA,0.620539338
848,Oreo,2020,0.372,NA,NA,NA,NA,0.713326463
849,Oreo,2021,0.338,NA,NA,NA,NA,0.777660139
850,Oreo,2022,0.347,NA,NA,NA,NA,0.727995877
851,Pacific Bluefin Tuna,2004,2.168,NA,NA,NA,NA,NA
852,Pacific Bluefin Tuna,2005,6.503,116,Tonnes,22,Tonnes,NA
853,Pacific Bluefin Tuna,2007,2.068,116,Tonnes,14.3,Tonnes,NA
854,Pacific Bluefin Tuna,2008,6.205,116,Tonnes,13.1,Tonnes,6.5175
855,Packhorse Rock Lobster,2002,4.85,NA,NA,NA,NA,NA
856,Packhorse Rock Lobster,2003,7.623,NA,NA,NA,NA,NA
857,Packhorse Rock Lobster,2004,7.18,NA,NA,NA,NA,NA
858,Packhorse Rock Lobster,2005,6.813,NA,NA,NA,NA,NA
859,Packhorse Rock Lobster,2006,6.939,NA,NA,NA,NA,NA
860,Packhorse Rock Lobster,2007,7.813,NA,NA,NA,NA,NA
861,Packhorse Rock Lobster,2008,2.022,NA,NA,NA,NA,6.78
862,Packhorse Rock Lobster,2016,22.386,NA,NA,NA,NA,48
863,Packhorse Rock Lobster,2017,32.373,NA,NA,NA,NA,48
864,Packhorse Rock Lobster,2018,27.245,NA,NA,NA,NA,45.85310361
865,Packhorse Rock Lobster,2019,27.471,NA,NA,NA,NA,43.04465134
866,Packhorse Rock Lobster,2020,25.42,NA,NA,NA,NA,53.70447623
867,Packhorse Rock Lobster,2021,25.65,NA,NA,NA,NA,51.62830048
868,Packhorse Rock Lobster,2022,6.509,NA,NA,NA,NA,35.64880935
869,Paddle Crab,2002,0.194,NA,NA,NA,NA,NA
870,Paddle Crab,2003,0.809,765,Tonnes,280.8,Tonnes,NA
871,Paddle Crab,2004,0.894,765,Tonnes,372.8,Tonnes,NA
872,Paddle Crab,2005,0.817,765,Tonnes,292.4,Tonnes,NA
873,Paddle Crab,2006,0.671,765,Tonnes,233.5,Tonnes,NA
874,Paddle Crab,2007,0.598,765,Tonnes,133.4,Tonnes,NA
875,Paddle Crab,2008,0.492,765,Tonnes,168.2,Tonnes,1.0925
876,Paddle Crab,2009,0.414,765,Tonnes,134.7,Tonnes,4.37
877,Paddle Crab,2010,0.494,765,Tonnes,120.1,Tonnes,4.69175
878,Paddle Crab,2011,0.584,765,Tonnes,140.2,Tonnes,5.4555
879,Paddle Crab,2012,0.216,765,Tonnes,121.6,Tonnes,4.84125
880,Paddle Crab,2013,0.269,765,Tonnes,103,Tonnes,4.9045
881,Paddle Crab,2014,0.362,765,Tonnes,101.1,Tonnes,5.182
882,Paddle Crab,2015,0.383,765,Tonnes,110,Tonnes,5.182
883,Paddle Crab,2016,0.6,765,Tonnes,127.2,Tonnes,5.182
884,Paddle Crab,2017,0.376,765,Tonnes,68.6,Tonnes,5.182
885,Paddle Crab,2018,0.786,765,Tonnes,26.8,Tonnes,5.182
886,Paddle Crab,2019,0.739,765,Tonnes,23,Tonnes,5.182
887,Paddle Crab,2020,0.269,NA,NA,NA,NA,5.182
888,Paddle Crab,2021,0.322,NA,NA,NA,NA,5.28825
889,Paddle Crab,2022,0.191,NA,NA,NA,NA,4.20525
890,Pale Ghost Shark,2001,0.018,803,Tonnes,NA,Tonnes,NA
891,Pale Ghost Shark,2002,0.071,803,Tonnes,1648.7,Tonnes,NA
892,Pale Ghost Shark,2003,0.065,803,Tonnes,1895.3,Tonnes,NA
893,Pale Ghost Shark,2004,0.054,803,Tonnes,1553.9,Tonnes,NA
894,Pale Ghost Shark,2005,0.047,1780,Tonnes,888.2,Tonnes,NA
895,Pale Ghost Shark,2006,0.041,1780,Tonnes,707.8,Tonnes,NA
896,Pale Ghost Shark,2007,0.039,1780,Tonnes,793.9,Tonnes,NA
897,Pale Ghost Shark,2008,0.036,1780,Tonnes,818.4,Tonnes,NA
898,Pale Ghost Shark,2009,0.04,1780,Tonnes,794.8,Tonnes,NA
899,Pale Ghost Shark,2010,0.055,1780,Tonnes,750.9,Tonnes,NA
900,Pale Ghost Shark,2011,0.073,1780,Tonnes,611,Tonnes,NA
901,Pale Ghost Shark,2012,0.08,1780,Tonnes,659,Tonnes,NA
902,Pale Ghost Shark,2013,0.068,1780,Tonnes,697.3,Tonnes,NA
903,Pale Ghost Shark,2014,0.052,1780,Tonnes,726.8,Tonnes,NA
904,Pale Ghost Shark,2015,0.047,1780,Tonnes,758.1,Tonnes,NA
905,Pale Ghost Shark,2016,0.049,1780,Tonnes,690.6,Tonnes,NA
906,Pale Ghost Shark,2017,0.061,1780,Tonnes,925.8,Tonnes,NA
907,Pale Ghost Shark,2018,0.045,NA,Tonnes,1029,Tonnes,NA
908,Pale Ghost Shark,2018,0.045,1780,Tonnes,NA,Tonnes,NA
909,Pale Ghost Shark,2019,0.051,1780,Tonnes,840,Tonnes,NA
910,Pale Ghost Shark,2020,0.055,NA,NA,NA,NA,NA
911,Pale Ghost Shark,2021,0.043,NA,NA,NA,NA,NA
912,Pale Ghost Shark,2022,0.035,NA,NA,NA,NA,NA
913,Parore,2004,0.039,NA,NA,NA,NA,NA
914,Parore,2005,0.171,84,Tonnes,56.2,Tonnes,NA
915,Parore,2006,0.226,84,Tonnes,62.7,Tonnes,NA
916,Parore,2007,0.249,84,Tonnes,61.7,Tonnes,NA
917,Parore,2008,0.252,84,Tonnes,68.6,Tonnes,0.4525
918,Parore,2009,0.271,84,Tonnes,78.3,Tonnes,1.81
919,Parore,2010,0.3,84,Tonnes,92.2,Tonnes,1.87
920,Parore,2011,0.307,84,Tonnes,82.4,Tonnes,2.04
921,Parore,2012,0.301,84,Tonnes,78.4,Tonnes,2.005
922,Parore,2013,0.304,84,Tonnes,82.7,Tonnes,1.99
923,Parore,2014,0.288,84,Tonnes,71.6,Tonnes,1.99
924,Parore,2015,0.25,84,Tonnes,68.1,Tonnes,2.050625
925,Parore,2016,0.231,84,Tonnes,66,Tonnes,2.2325
926,Parore,2017,0.266,84,Tonnes,68.3,Tonnes,2.2325
927,Parore,2018,0.28,NA,Tonnes,65.4,Tonnes,2.232592686
928,Parore,2018,0.28,84,Tonnes,NA,Tonnes,2.232592686
929,Parore,2019,0.286,84,Tonnes,80.3,Tonnes,2.206256404
930,Parore,2020,0.282,NA,NA,NA,NA,2.189908454
931,Parore,2021,0.238,NA,NA,NA,NA,2.392231764
932,Parore,2022,0.161,NA,NA,NA,NA,1.820809529
933,Paua,2001,8.205,1221,Tonnes,NA,Tonnes,NA
934,Paua,2002,33.069,1194.2,Tonnes,1102.9,Tonnes,NA
935,Paua,2003,32.079,1083.5,Tonnes,1075.3,Tonnes,NA
936,Paua,2004,27.111,1058.5,Tonnes,1025.1,Tonnes,NA
937,Paua,2005,28.078,1058.5,Tonnes,1026.8,Tonnes,NA
938,Paua,2006,29.024,1058.5,Tonnes,1047.4,Tonnes,NA
939,Paua,2007,28.733,1058.5,Tonnes,995.5,Tonnes,NA
940,Paua,2008,26.357,1058.5,Tonnes,1010,Tonnes,8.2875
941,Paua,2009,24.923,1058.5,Tonnes,1008.1,Tonnes,33.15
942,Paua,2010,19.35,1058.5,Tonnes,1009.5,Tonnes,30.545
943,Paua,2011,21.903,1058.5,Tonnes,944.4,Tonnes,23.7475
944,Paua,2012,24.095,1058.5,Tonnes,947,Tonnes,26.74545455
945,Paua,2013,24.338,1058.5,Tonnes,910.7,Tonnes,26.91545455
946,Paua,2014,20.746,1058.5,Tonnes,926.2,Tonnes,28.00636364
947,Paua,2015,19.905,1058.5,Tonnes,904.3,Tonnes,25.33227273
948,Paua,2016,19.006,1058.5,Tonnes,912.2,Tonnes,18.37
949,Paua,2017,25.002,964.9,Tonnes,812.2,Tonnes,17.985
950,Paua,2018,30.613,NA,Tonnes,704.7,Tonnes,6.217252837
951,Paua,2018,30.613,919.1,Tonnes,NA,Tonnes,6.217252837
952,Paua,2019,30.662,919.1,Tonnes,675.8,Tonnes,28.40175851
953,Paua,2020,27.325,NA,NA,NA,NA,39
954,Paua,2021,18.37,NA,NA,NA,NA,38.97873357
955,Paua,2022,15.586,NA,NA,NA,NA,29.18620071
956,Pilchards,2002,0.062,NA,NA,NA,NA,NA
957,Pilchards,2003,0.227,NA,NA,NA,NA,NA
958,Pilchards,2004,0.15,NA,NA,NA,NA,NA
959,Pilchards,2005,0.136,NA,NA,NA,NA,NA
960,Pilchards,2006,0.156,NA,NA,NA,NA,NA
961,Pilchards,2007,0.153,NA,NA,NA,NA,NA
962,Pilchards,2008,0.164,NA,NA,NA,NA,NA
963,Pilchards,2009,0.205,NA,NA,NA,NA,NA
964,Pilchards,2010,0.235,NA,NA,NA,NA,NA
965,Pilchards,2011,0.038,NA,NA,NA,NA,NA
966,Pilchards,2012,0.253,NA,NA,NA,NA,NA
967,Pilchards,2013,0.422,NA,NA,NA,NA,NA
968,Pilchards,2015,0.046,NA,NA,NA,NA,NA
969,Pilchards,2016,0.183,NA,NA,NA,NA,NA
970,Pilchards,2017,0.135,NA,NA,NA,NA,NA
971,Pilchards,2018,0.031,NA,NA,NA,NA,NA
972,Pilchards,2019,0.129,NA,NA,NA,NA,NA
973,Pilchards,2020,0.133,NA,NA,NA,NA,NA
974,Pilchards,2021,0.109,NA,NA,NA,NA,NA
975,Pilchards,2022,0.12,NA,NA,NA,NA,NA
976,Pipi,2004,0.23,NA,NA,NA,NA,NA
977,Pipi,2005,0.689,200,Tonnes,149.8,Tonnes,NA
978,Pipi,2006,0.297,204,Tonnes,137.5,Tonnes,NA
979,Pipi,2007,0.89,204,Tonnes,136.4,Tonnes,NA
980,Porae,2004,0.131,NA,NA,NA,NA,NA
981,Porae,2005,0.503,71,Tonnes,56.9,Tonnes,NA
982,Porae,2006,0.435,71,Tonnes,49,Tonnes,NA
983,Porae,2007,0.409,71,Tonnes,73.1,Tonnes,NA
984,Porae,2008,0.385,71,Tonnes,52.1,Tonnes,0.536875
985,Porae,2009,0.452,71,Tonnes,56.8,Tonnes,2.1475
986,Porae,2010,0.456,71,Tonnes,67.6,Tonnes,2.26
987,Porae,2011,0.516,71,Tonnes,72.1,Tonnes,2.51625
988,Porae,2012,0.583,71,Tonnes,50.8,Tonnes,2.2675
989,Porae,2013,0.541,83,Tonnes,67.4,Tonnes,2.288125
990,Porae,2014,0.515,83,Tonnes,65.6,Tonnes,2.395
991,Porae,2015,0.547,83,Tonnes,72,Tonnes,2.398125
992,Porae,2016,0.64,83,Tonnes,65.9,Tonnes,2.38625
993,Porae,2017,0.817,83,Tonnes,90.4,Tonnes,2.3225
994,Porae,2018,0.85,NA,Tonnes,54.5,Tonnes,2.322084549
995,Porae,2018,0.85,83,Tonnes,NA,Tonnes,2.322084549
996,Porae,2019,0.836,83,Tonnes,54.6,Tonnes,2.454313774
997,Porae,2020,0.828,NA,NA,NA,NA,2.883172514
998,Porae,2021,0.84,NA,NA,NA,NA,2.885531917
999,Porae,2022,0.629,NA,NA,NA,NA,1.977541556
1000,Porbeagle Shark,2004,0.016,NA,NA,NA,NA,NA
1001,Porbeagle Shark,2005,0.064,215,Tonnes,60.4,Tonnes,NA
1002,Porbeagle Shark,2006,0.064,215,Tonnes,54.7,Tonnes,NA
1003,Porbeagle Shark,2007,0.066,215,Tonnes,53.9,Tonnes,NA
1004,Porbeagle Shark,2008,0.065,215,Tonnes,41.2,Tonnes,0.1
1005,Porbeagle Shark,2009,0.059,215,Tonnes,61.4,Tonnes,0.4
1006,Porbeagle Shark,2010,0.054,215,Tonnes,62.6,Tonnes,0.39
1007,Porbeagle Shark,2011,0.057,215,Tonnes,73.2,Tonnes,0.42
1008,Porbeagle Shark,2012,0.064,215,Tonnes,55.4,Tonnes,0.6
1009,Porbeagle Shark,2013,0.056,110,Tonnes,83.3,Tonnes,0.6275
1010,Porbeagle Shark,2014,0.059,110,Tonnes,70.1,Tonnes,0.595
1011,Porbeagle Shark,2015,0.062,110,Tonnes,84.1,Tonnes,0.25
1012,Porbeagle Shark,2016,0.061,110,Tonnes,43.3,Tonnes,0.29
1013,Porbeagle Shark,2017,0.065,110,Tonnes,26.7,Tonnes,0.41
1014,Porbeagle Shark,2018,0.08,NA,Tonnes,57.1,Tonnes,0.409246746
1015,Porbeagle Shark,2018,0.08,110,Tonnes,NA,Tonnes,0.409246746
1016,Porbeagle Shark,2019,0.069,110,Tonnes,36.2,Tonnes,0.406986983
1017,Porbeagle Shark,2020,0.065,NA,NA,NA,NA,0.406986983
1018,Porbeagle Shark,2021,0.082,NA,NA,NA,NA,0.406986983
1019,Porbeagle Shark,2022,0.038,NA,NA,NA,NA,0.305240237
1020,Prawn Killer,2009,0.023,36,Tonnes,1.2,Tonnes,0.25
1021,Prawn Killer,2010,0.087,36,Tonnes,1.3,Tonnes,0.5025
1022,Prawn Killer,2011,0.082,36,Tonnes,4.3,Tonnes,1.8075
1023,Prawn Killer,2012,0.103,36,Tonnes,1.3,Tonnes,3.442272727
1024,Prawn Killer,2013,0.112,36,Tonnes,0.9,Tonnes,3.419318182
1025,Prawn Killer,2014,0.109,36,Tonnes,0.9,Tonnes,3.42
1026,Prawn Killer,2015,0.101,36,Tonnes,1,Tonnes,3.42
1027,Prawn Killer,2016,0.118,36,Tonnes,1.8,Tonnes,3.42
1028,Prawn Killer,2017,0.068,36,Tonnes,3.1,Tonnes,3.42
1029,Prawn Killer,2018,0.066,36,Tonnes,1,Tonnes,3.354544169
1030,Prawn Killer,2019,0.041,36,Tonnes,0.8,Tonnes,3.158176677
1031,Queen Scallop,2014,0.502,380,Tonnes,5,Tonnes,2.04
1032,Queen Scallop,2015,1.506,380,Tonnes,1.8,Tonnes,2.04
1033,Ray's Bream,2004,0.029,NA,NA,NA,NA,NA
1034,Ray's Bream,2005,0.102,NA,NA,NA,NA,NA
1035,Ray's Bream,2006,0.071,NA,NA,NA,NA,NA
1036,Ray's Bream,2007,0.097,NA,NA,NA,NA,NA
1037,Ray's Bream,2008,0.08,NA,NA,NA,NA,0.2075
1038,Ray's Bream,2009,0.062,NA,NA,NA,NA,0.83
1039,Ray's Bream,2010,0.075,NA,NA,NA,NA,0.875
1040,Ray's Bream,2011,0.075,NA,NA,NA,NA,1.035
1041,Ray's Bream,2012,0.068,NA,NA,NA,NA,1.1075
1042,Ray's Bream,2013,0.06,NA,NA,NA,NA,1.1225
1043,Ray's Bream,2014,0.064,NA,NA,NA,NA,1.19
1044,Ray's Bream,2015,0.067,NA,NA,NA,NA,1.19
1045,Ray's Bream,2016,0.058,NA,NA,NA,NA,1.1575
1046,Ray's Bream,2017,0.068,NA,NA,NA,NA,0.9875
1047,Ray's Bream,2018,0.071,NA,NA,NA,NA,0.770447993
1048,Ray's Bream,2019,0.054,NA,NA,NA,NA,0.771791971
1049,Ray's Bream,2020,0.07,NA,NA,NA,NA,0.771791971
1050,Ray's Bream,2021,0.06,NA,NA,NA,NA,0.771791971
1051,Ray's Bream,2022,0.05,NA,NA,NA,NA,0.578843978
1052,Red Cod,2001,0.029,16066.4,Tonnes,NA,Tonnes,NA
1053,Red Cod,2002,0.118,16074.1,Tonnes,4426.2,Tonnes,NA
1054,Red Cod,2003,0.114,16074.1,Tonnes,6916.2,Tonnes,NA
1055,Red Cod,2004,0.104,16074.1,Tonnes,10318.9,Tonnes,NA
1056,Red Cod,2005,0.103,16074.1,Tonnes,7707.7,Tonnes,NA
1057,Red Cod,2006,0.106,16074.1,Tonnes,6681.1,Tonnes,NA
1058,Red Cod,2007,0.111,16074.1,Tonnes,5565.3,Tonnes,NA
1059,Red Cod,2008,0.135,8278.4,Tonnes,6457.3,Tonnes,0.183
1060,Red Cod,2009,0.127,8278.4,Tonnes,4896.2,Tonnes,0.732
1061,Red Cod,2010,0.12,8278.4,Tonnes,5236.4,Tonnes,0.727
1062,Red Cod,2011,0.12,8278.4,Tonnes,6693.7,Tonnes,0.73
1063,Red Cod,2012,0.138,8278.4,Tonnes,7625.4,Tonnes,0.767
1064,Red Cod,2013,0.174,8278.4,Tonnes,6879,Tonnes,0.701
1065,Red Cod,2014,0.148,8278.4,Tonnes,5854.1,Tonnes,0.6575
1066,Red Cod,2015,0.12,8278.4,Tonnes,3802.5,Tonnes,0.646
1067,Red Cod,2016,0.116,8278.4,Tonnes,5687.9,Tonnes,0.5905
1068,Red Cod,2017,0.119,8278.4,Tonnes,6876.4,Tonnes,0.577
1069,Red Cod,2018,0.127,NA,Tonnes,3367.4,Tonnes,0.604378924
1070,Red Cod,2018,0.127,8278.4,Tonnes,NA,Tonnes,0.604378924
1071,Red Cod,2019,0.105,8278.4,Tonnes,2904.3,Tonnes,0.603141843
1072,Red Cod,2020,0.104,NA,NA,NA,NA,0.613662102
1073,Red Cod,2021,0.106,NA,NA,NA,NA,0.670974641
1074,Red Cod,2022,0.079,NA,NA,NA,NA,0.513101929
1075,Red crab,2010,0.571,NA,NA,NA,NA,3.155
1076,Red crab,2011,0.19,NA,NA,NA,NA,3.6225
1077,Red crab,2013,1.081,NA,NA,NA,NA,3.6
1078,Red crab,2014,1.009,NA,NA,NA,NA,2.75
1079,Red crab,2015,0.669,NA,NA,NA,NA,0.2
1080,Red crab,2016,0.151,NA,NA,NA,NA,0.2
1081,Red crab,2017,0.75,NA,NA,NA,NA,0.2
1082,Red crab,2018,0.25,NA,NA,NA,NA,0.2
1083,Red crab,2021,0.772,NA,NA,NA,NA,0.2
1084,Red crab,2022,0.257,NA,NA,NA,NA,0.15
1085,Red Snapper,2004,0.395,NA,NA,NA,NA,NA
1086,Red Snapper,2005,1.535,146,Tonnes,54.3,Tonnes,NA
1087,Red Snapper,2006,1.365,146,Tonnes,49.8,Tonnes,NA
1088,Red Snapper,2007,1.322,146,Tonnes,54.2,Tonnes,NA
1089,Red Snapper,2008,1.448,146,Tonnes,86.9,Tonnes,1.91
1090,Red Snapper,2009,1.426,146,Tonnes,41.4,Tonnes,7.64
1091,Red Snapper,2010,1.793,146,Tonnes,30.7,Tonnes,7.568333333
1092,Red Snapper,2011,1.468,146,Tonnes,34.8,Tonnes,7.188333333
1093,Red Snapper,2012,1.104,146,Tonnes,27.2,Tonnes,6.68
1094,Red Snapper,2013,1.222,146,Tonnes,44.9,Tonnes,6.7075
1095,Red Snapper,2014,1.251,146,Tonnes,63.2,Tonnes,6.91
1096,Red Snapper,2015,1.369,146,Tonnes,57.6,Tonnes,6.844166667
1097,Red Snapper,2016,1.324,146,Tonnes,44,Tonnes,6.811666667
1098,Red Snapper,2017,1.248,146,Tonnes,66.3,Tonnes,7.4775
1099,Red Snapper,2018,1.269,146,Tonnes,46.4,Tonnes,7.55616571
1100,Red Snapper,2019,1.269,146,Tonnes,37.7,Tonnes,6.329609239
1101,Red Snapper,2020,1.459,NA,NA,NA,NA,6.759221576
1102,Red Snapper,2021,1.407,NA,NA,NA,NA,7.31694322
1103,Red Snapper,2022,1.074,NA,NA,NA,NA,5.360362413
1104,Redbait,2010,0.06,NA,NA,NA,NA,NA
1105,Redbait,2011,0.213,NA,NA,NA,NA,NA
1106,Redbait,2012,0.143,NA,NA,NA,NA,NA
1107,Redbait,2013,0.154,NA,NA,NA,NA,NA
1108,Redbait,2014,0.157,NA,NA,NA,NA,NA
1109,Redbait,2015,0.188,NA,NA,NA,NA,NA
1110,Redbait,2016,0.143,NA,NA,NA,NA,NA
1111,Redbait,2017,0.161,NA,NA,NA,NA,NA
1112,Redbait,2018,0.199,NA,NA,NA,NA,NA
1113,Redbait,2019,0.2,NA,NA,NA,NA,NA
1114,Redbait,2020,0.211,NA,NA,NA,NA,NA
1115,Redbait,2021,0.158,NA,NA,NA,NA,NA
1116,Ribaldo,2001,0.037,1282,Tonnes,NA,Tonnes,NA
1117,Ribaldo,2002,0.141,1282,Tonnes,1265.9,Tonnes,NA
1118,Ribaldo,2003,0.127,1282,Tonnes,1063.9,Tonnes,NA
1119,Ribaldo,2004,0.126,1282,Tonnes,1226,Tonnes,NA
1120,Ribaldo,2005,0.125,1282,Tonnes,1149.1,Tonnes,NA
1121,Ribaldo,2006,0.171,1282,Tonnes,963.7,Tonnes,NA
1122,Ribaldo,2007,0.289,1664,Tonnes,1146.7,Tonnes,NA
1123,Ribaldo,2008,0.215,1664,Tonnes,988.1,Tonnes,0.1345
